1514	2
1513	5
1516	7
1516	9
1515	11
1514	14
1513	16
1512	18
1511	20
1511	23
1512	25
1514	27
1517	30
1519	32
1520	34
1520	36
1518	39
1517	41
1515	44
1514	47
1513	49
1512	51
1511	53
1511	56
1512	58
1513	60
1515	63
1516	65
1516	67
1514	70
1514	72
1514	74
1515	76
1516	79
1517	81
1518	83
1518	87
1517	89
1516	91
1516	93
1516	96
1515	98
1514	100
1512	103
1508	105
1508	107
1508	110
1509	112
1510	114
1510	117
1509	119
1509	121
1510	124
1510	126
1510	129
1510	132
1509	134
1507	136
1506	139
1507	141
1507	144
1507	146
1507	148
1507	151
1506	153
1506	155
1508	158
1510	160
1511	162
1511	165
1510	167
1508	169
1508	173
1509	175
1511	177
1512	180
1512	182
1510	184
1509	187
1508	189
1510	191
1512	194
1514	196
1514	198
1513	201
1512	203
1513	205
1514	208
1514	210
1513	214
1512	216
1510	218
1511	221
1513	223
1517	225
1520	228
1519	230
1516	232
1512	235
1509	237
1507	239
1507	242
1507	244
1507	246
1508	249
1508	251
1509	253
1511	257
1513	259
1514	261
1513	264
1512	266
1510	268
1509	271
1510	273
1512	275
1513	278
1515	280
1516	283
1516	285
1516	287
1514	290
1513	292
1513	294
1513	297
1513	300
1512	302
1511	305
1512	307
1515	309
1518	312
1515	314
1512	316
1509	319
1507	321
1506	323
1506	326
1506	328
1507	330
1507	333
1506	335
1506	337
1507	340
1509	343
1509	345
1509	348
1509	350
1508	353
1507	355
1507	357
1507	360
1508	362
1509	364
1509	367
1509	369
1510	371
1513	374
1515	376
1516	378
1516	381
1514	384
1512	386
1511	389
1512	391
1513	393
1514	396
1515	398
1516	400
1516	403
1515	405
1516	407
1516	410
1516	412
1517	414
1517	417
1515	419
1513	422
1512	424
1511	427
1510	430
1509	432
1508	434
1506	437
1506	439
1506	441
1508	444
1509	446
1510	448
1510	451
1509	453
1509	455
1512	458
1514	460
1515	462
1514	465
1512	467
1510	470
1508	473
1508	475
1509	477
1510	480
1510	482
1509	484
1509	487
1508	489
1509	491
1512	494
1515	496
1518	499
1521	501
1523	503
1522	506
1520	508
1518	510
1518	514
1515	516
1513	518
1511	521
1510	523
1511	525
1512	528
1514	530
1516	532
1516	535
1516	537
1517	539
1517	542
1516	544
1514	546
1513	549
1511	551
1509	553
1508	557
1509	559
1510	561
1511	564
1513	566
1512	569
1513	571
1513	573
1513	576
1512	578
1510	580
1509	583
1508	585
1506	587
1507	590
1509	592
1511	594
1512	598
1513	600
1513	602
1513	605
1513	607
1513	609
1513	612
1513	614
1514	616
1515	619
1514	621
1514	623
1515	626
1515	628
1514	630
1512	633
1510	635
1508	638
1509	641
1510	643
1513	646
1516	648
1518	650
1519	653
1518	655
1518	657
1516	660
1514	662
1512	664
1511	667
1508	669
1507	671
1508	674
1508	676
1510	678
1510	681
1510	684
1510	686
1510	689
1511	691
1513	693
1514	696
1515	698
1514	700
1512	703
1510	705
1510	708
1510	710
1512	712
1514	715
1515	717
1514	719
1513	722
1514	724
1515	727
1517	730
1517	732
1515	734
1513	737
1512	739
1513	741
1514	744
1514	746
1514	748
1513	751
1512	753
1511	755
1512	758
1513	760
1513	762
1513	765
1513	768
1512	770
1513	773
1515	775
1514	778
1514	780
1513	782
1513	785
1512	787
1513	789
